sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
110,6,15,4850.89,774.33,4788.28,1.18
110,7,9,4976.31,844.25,4909.22,1.18
110,7,14,4359.36,594.43,4317.95,1.15
110,7,19,4485,994.64,4378.14,1.24
110,8,8,3828.78,783.44,3742.61,1.24
110,8,13,4013.73,538.87,3977.74,1.14
110,8,18,4988.5,1038.36,4882.92,1.23
110,8,23,2320.44,524.93,2264.12,1.25
110,9,7,3777.57,612.63,3723.96,1.19
110,9,12,4223,673.17,4166.85,1.18
110,9,17,4488,750.65,4426.31,1.18
110,9,22,3211.1,698.98,3133.17,1.25
110,10,7,3410.09,517.2,3371.57,1.16
110,10,12,3992.69,792.19,3914.2,1.22
110,10,17,4089.5,859.38,4005.38,1.22
110,10,22,2634.86,587.69,2577.28,1.23
110,11,1,1493.4,650.49,1378.65,1.47
110,11,6,1608.19,348.1,1572.52,1.23
110,11,11,1984.96,492.97,1934.95,1.24
110,11,16,1905.95,566.9,1824.15,1.37
110,11,21,1812.99,474.46,1756.5,1.28
110,12,10,2135.7,462.78,2086.66,1.24
110,12,15,1957.39,492.36,1900.9,1.27
110,12,20,1961.96,427.53,1917.13,1.24
110,13,4,1977.11,312.83,1952.72,1.17
110,13,9,3102.81,566.87,3052.71,1.2
110,13,14,2865.69,535.56,2818.6,1.2
110,13,19,3304.07,523.86,3259.07,1.19
110,14,8,3172.71,753.02,3082.06,1.28
110,14,13,2874.8,495.46,2832.63,1.19
110,14,18,3779.95,950.69,3668.78,1.27
110,14,23,2178.36,565.37,2118.11,1.25
110,15,2,1727.42,451.06,1678.16,1.26
110,15,7,2155.38,502.4,2104.69,1.24
110,15,12,2673.34,533.77,2626.62,1.2
110,15,17,2817.78,681.28,2737.75,1.27
110,15,22,2180.61,433.88,2139.43,1.21
110,16,1,1679.68,499.48,1612.7,1.33
110,16,6,1722.6,334.82,1693.24,1.2
110,16,11,2437.58,523.06,2385.52,1.23
110,16,16,2195.61,645.81,2114.76,1.31
110,16,21,2109.93,510.69,2053.38,1.26
110,17,0,1642,400.25,1597.83,1.26
110,17,10,2517.81,547.24,2460.17,1.24
110,17,15,2394.23,610.53,2319.48,1.29
110,17,20,2545.58,572.1,2484.51,1.24
110,18,4,1002.3,371.96,941.45,1.42
110,18,9,1266.89,457.09,1206.94,1.34
110,18,14,1149.41,225.46,1130.15,1.2
110,18,19,1430.18,381.83,1384.92,1.28
110,19,3,1430,579.85,1327.35,1.46
110,19,8,1548.43,535.8,1476.78,1.34
110,19,13,1416.43,248.96,1394.99,1.19
110,19,18,1915.42,438.2,1869.15,1.24
110,19,23,1229.77,298.72,1197.11,1.26
110,20,1,703.67,201.59,678.76,1.3
110,20,6,1032.11,418.78,968.57,1.4
110,20,11,1368.04,383.2,1320.45,1.3
110,20,16,1315.03,501.03,1254.82,1.32
110,20,21,1240.17,368.06,1190.98,1.32
110,21,0,593.99,204.21,566.69,1.34
110,21,5,585.36,170.13,565.12,1.29
110,21,10,961,229.18,937.2,1.24
110,21,15,927.36,244.59,901.37,1.26
110,21,20,1021.2,317.95,981.86,1.31
110,22,4,1179.48,388.23,1122.65,1.37
110,22,9,1721.91,490.37,1658.18,1.31
110,22,14,1644.37,454.45,1590.88,1.28
110,22,19,1920.9,561.4,1844.75,1.33
110,23,3,1183.88,550.46,1063.51,1.59
110,23,8,1192.19,345.95,1141.83,1.35
110,23,13,1222.69,352.45,1177.23,1.31
110,23,18,1525.88,469.55,1452.3,1.38
110,23,23,1007.55,305.27,960.37,1.37
110,24,2,1114.19,325.79,1071.71,1.31
110,24,7,1455.13,664.04,1353.26,1.43
110,24,12,1728.21,409.64,1681.99,1.26
110,24,17,1878.62,602.91,1788.92,1.37
110,24,22,1491.19,454.4,1427.59,1.34
110,25,11,2165.33,497.79,2110.6,1.25
110,25,16,1988.06,549.31,1922.86,1.29
110,25,21,1862.17,363.28,1827.49,1.21
110,26,0,944.12,347.04,890.19,1.4
110,26,5,1019.85,383.19,956.14,1.43
110,26,10,1256.29,392.06,1199.88,1.35
110,26,15,1290.74,426.15,1232.53,1.35
110,26,20,1383.58,484.66,1310.59,1.39
110,27,4,739,464.58,651.04,1.6
110,27,9,841.28,322.47,790.78,1.41
110,27,14,847.93,320.92,795.53,1.42
110,27,19,1039.29,497.36,941.58,1.54
110,28,3,604.8,339.31,527.06,1.67
110,28,8,638.13,276.53,588.03,1.49
110,28,13,684.93,320.8,622.33,1.55
110,28,18,808.91,407.48,723.16,1.61
110,28,23,539.76,315.95,470.36,1.66
110,29,2,240.68,156.94,200.56,1.87
110,29,7,335.27,232.82,287.03,1.81
110,29,12,382.56,230.09,331,1.8
110,29,17,391.98,219.97,345.93,1.7
110,29,22,324.68,198.36,281.14,1.74
110,30,0,1387.5,148.98,1379.44,1.11
110,30,10,2035.42,420.99,1993.18,1.23
110,30,15,2027.41,527.63,1960.24,1.3
110,30,20,2013.88,383.2,1979.63,1.2
110,31,9,1693.88,338.96,1658.58,1.23
110,31,14,1613.19,291.59,1584.98,1.21
110,31,19,1905.42,374.96,1868.02,1.22
110,32,8,1709.62,509.79,1624.12,1.4
110,32,13,1789.68,423.3,1743.24,1.25
110,32,18,2516.45,668.29,2417.61,1.35
110,32,23,1326.33,304.58,1290.06,1.27
110,33,7,1386.46,770.9,1261.03,1.48
110,33,12,1662.65,1116.07,1517.08,1.43
110,33,17,1844.37,587.14,1763.47,1.34
110,33,22,1232.52,325.31,1189.25,1.32
110,34,6,1122.5,386.83,1068.35,1.35
110,34,11,1606.84,406.4,1562.33,1.26
110,34,16,1602.63,589.96,1531.03,1.32
110,34,21,1333.41,274.57,1308,1.21
110,35,0,831.33,250.21,797.79,1.32
110,35,5,1102.44,406.57,1029.54,1.45
110,35,10,1201.66,361.96,1162.9,1.27
110,35,15,1198.82,463.61,1130.92,1.38
110,35,20,1131.95,326.95,1093.5,1.29
110,36,4,527.17,67.79,523.02,1.13
110,36,9,1020.29,281.01,986.69,1.29
110,36,14,892.08,268.76,855.25,1.34
110,36,19,1125.34,381.9,1071.15,1.36
110,37,3,414.22,185.98,380.7,1.48
110,37,8,706.93,298.82,657.48,1.44
110,37,13,737.08,265.09,697.61,1.38
110,37,18,889.21,297.38,847.34,1.36
110,37,23,448.05,231.29,409.26,1.48
110,38,2,80.75,100.59,44.86,3.08
110,38,7,97.55,183.93,48.46,3.4
110,38,12,126,188.21,64.7,3.41
110,38,17,125.29,191.89,68.17,3.09
110,38,22,100.96,167.2,55.13,3.05
110,39,1,646.91,282.4,588.15,1.55
110,39,6,672.35,288.76,619.87,1.49
110,39,11,871.94,381.62,803.28,1.49
110,39,16,815.66,365.09,743.97,1.53
110,39,21,949.13,445.9,854.47,1.59
110,40,4,940.38,265.96,905.53,1.31
110,40,9,1370.29,330.43,1333.72,1.26
110,40,14,1295.06,412.16,1245.93,1.31
110,40,19,1660.25,439.59,1605.23,1.29
110,41,3,823.48,296.1,777.98,1.39
110,41,8,1045.11,295.54,1008.1,1.3
110,41,13,1090.15,344.01,1045.72,1.32
110,41,18,1467.57,463.52,1404.07,1.34
110,41,23,782.57,335.56,727.13,1.45
110,42,7,855.2,139.46,844.46,1.17
110,42,12,1161.85,434.87,1094.53,1.4
110,42,17,1291.3,461.81,1224.97,1.37
110,42,22,983.73,364.73,928.67,1.39
110,43,1,438.06,273.57,382.96,1.62
110,43,6,439.39,170.08,411.82,1.42
110,43,11,655.73,253.65,612.43,1.44
110,43,16,588.83,221.85,546.86,1.53
110,43,21,617.96,270.15,571.15,1.47
110,44,0,539.23,290.49,489.75,1.49
110,44,5,590.38,340.84,518.67,1.63
110,44,10,831.28,286.73,787.64,1.38
110,44,15,760.45,259.95,722.77,1.37
110,44,20,859.6,304.25,814.15,1.38
110,45,4,1251.7,269.66,1224.55,1.23
110,45,9,2016.09,476.01,1964.55,1.25
110,45,14,1944.5,528.11,1886.08,1.27
110,45,19,2311.28,531.37,2250.3,1.27
110,46,8,1783.54,385.83,1747.2,1.22
110,46,13,1873.64,383.63,1837.65,1.21
110,46,18,2385.56,598.74,2315.88,1.27
110,46,23,1435.95,232.63,1413.73,1.2
110,47,2,1091.91,581.55,991.87,1.49
110,47,7,1306.94,288.06,1276.77,1.24
110,47,12,1673.42,360.65,1636.93,1.23
110,47,17,1805.76,413.71,1763.29,1.24
110,47,22,1385.23,444.08,1325.05,1.34
110,48,1,1281.3,307.34,1247.36,1.26
110,48,6,1339.43,297.12,1308.31,1.24
110,48,11,2096.5,375.15,2063.9,1.19
110,48,16,1959.4,379.13,1926.96,1.2
110,48,21,1847.86,497.03,1788.92,1.28
110,49,0,881.67,110.67,874.5,1.14
110,49,5,1095.8,301.56,1054.38,1.32
110,49,10,1838.67,441.52,1788.41,1.26
110,49,15,1626.72,359.81,1589.91,1.24
110,49,20,1827.4,450.53,1779.11,1.25
110,50,3,967.41,285.98,929.54,1.32
110,50,8,1293.29,296.28,1263.65,1.23
110,50,13,1446.18,385.32,1402.6,1.27
110,50,18,1849.26,478.74,1790.41,1.29
110,50,23,990.43,294.43,950.99,1.32
110,51,7,1228.63,339.71,1184.74,1.31
110,51,12,1515.99,469.26,1466.16,1.27
110,51,17,1473.76,297.19,1444.33,1.22
110,51,22,1066.05,294.37,1028.3,1.31
110,52,6,1713.67,372.9,1670.97,1.26
110,52,11,2167.71,546.85,2107.38,1.26
110,52,16,2086.02,666.3,2001.85,1.32
110,52,21,1856.2,463.23,1803.89,1.27
110,53,5,1494.33,542.96,1407.37,1.4
110,53,10,2164.27,496.18,2108.21,1.26
110,53,15,2450.65,574.65,2384.74,1.26
110,53,20,2209.48,610.37,2122.96,1.33
110,54,4,1505.38,302.19,1476.02,1.22
110,54,9,2389.74,480.05,2344.32,1.21
110,54,14,2245.14,493.1,2199.83,1.22
110,54,19,2669.27,557.88,2610.42,1.24
110,55,3,1487.49,293.89,1461.31,1.2
110,55,8,2210.15,378.03,2178.52,1.18
110,55,13,2333.57,343.04,2308.47,1.16
110,55,18,3050.36,611.64,2986.07,1.23
110,55,23,1752.9,414.37,1708.73,1.25
110,58,0,1590.45,546.02,1507.02,1.38
110,58,5,1557.72,407.06,1507.53,1.29
110,58,10,2456.48,469.38,2412.2,1.21
110,58,15,2288.75,425.73,2250.9,1.2
110,58,20,2299.05,488.95,2253.79,1.21
110,59,9,2683.56,648.75,2606.5,1.27
110,59,14,2561.57,591.14,2495.61,1.26
110,59,19,2837.8,415.03,2806.65,1.16
110,62,15,2564.8,355.35,2542.11,1.14
110,62,20,2437.4,395.16,2407.78,1.17
110,64,8,2601.07,356.24,2578.12,1.14
110,64,13,2380.08,262.83,2366.65,1.11
110,64,18,2851.3,527.31,2800.8,1.21
110,64,23,1816,207.87,1802.9,1.13
110,66,6,1590.5,337.17,1557.39,1.22
110,66,11,2536.19,387.07,2508.33,1.16
110,66,16,2308.86,473.97,2268.61,1.2
110,66,21,2330.04,750.32,2238.09,1.31
110,67,10,3121.9,504.21,3074.92,1.2
110,67,20,3299.67,815.69,3187.18,1.31
110,68,9,3246,744.11,3163.81,1.25
110,68,14,2834,582.46,2780.83,1.21
110,68,19,3270.55,732.91,3195.65,1.24
110,69,8,3131.08,469,3096.27,1.16
110,69,13,3196.58,436.13,3167.9,1.14
110,69,18,4225.21,1155.68,4108.64,1.25
110,70,6,2136.33,391.11,2100.97,1.2
110,70,11,3167.27,353.91,3148.8,1.11
110,70,16,2849.29,470.18,2813.41,1.17
110,70,21,2832.71,590.25,2781.17,1.2
110,71,15,3057.79,704.17,2981.46,1.25
110,71,20,3384.86,526.59,3346.35,1.16
110,73,8,2891.17,413.2,2862.93,1.15
110,73,13,2667.17,307.42,2650.75,1.12
110,74,7,2117.47,363.69,2086.82,1.19
110,74,12,2729.25,370.49,2706.32,1.14
110,74,17,2887.37,489.2,2847.37,1.18
110,74,22,2213,582.71,2142.61,1.29
110,75,6,2168.25,430.78,2124.47,1.23
110,75,11,3743.17,779.36,3674.25,1.21
110,75,16,3424.83,671.34,3363.26,1.21
110,75,21,2565.12,380.65,2538.12,1.16
110,76,0,1918.17,415.94,1876.57,1.23
110,76,5,1684.31,222.85,1670.4,1.14
110,76,10,3674.08,577.49,3628.13,1.17
110,76,15,3420.34,649,3360.8,1.21
110,76,20,3650.55,868.51,3550.65,1.27
110,77,9,3916.42,654.87,3868.17,1.17
110,77,14,3553.33,616.54,3495.45,1.2
110,77,19,3664.13,500.83,3627.99,1.15
110,78,8,3248.2,589.88,3193.24,1.21
110,78,13,3482.76,585.6,3431.9,1.19
110,78,18,4062.18,975.14,3949.19,1.27
110,78,23,2044.19,450.95,1996.11,1.24
110,79,7,2360.1,365.02,2331.72,1.17
110,79,12,3098.65,513.35,3058.43,1.17
110,79,17,2988.9,599.27,2931.25,1.22
110,79,22,2244.42,694.77,2156.28,1.32
110,80,0,1788.56,452.38,1735.85,1.27
110,80,5,1593.5,284.33,1569.73,1.19
110,80,10,3202.02,544.3,3153.17,1.2
110,80,15,3202.52,569.42,3154.23,1.19
110,80,20,2707.42,711.87,2633.77,1.25
110,81,4,1902,369.13,1864.58,1.22
110,81,9,3843.69,628.36,3788.04,1.19
110,81,14,3443.17,621.36,3386.76,1.2
110,81,19,3432.89,637.2,3375.35,1.2
110,82,3,1105.96,332.25,1059.33,1.34
110,82,8,1828.07,384.6,1788.92,1.23
110,82,13,1846.12,456.78,1800,1.24
110,82,18,2185.95,636.16,2106.02,1.31
110,82,23,1311.67,442.03,1246.4,1.37
110,84,6,1393.33,351.12,1354.71,1.26
110,84,11,2223.54,353.88,2197.06,1.17
110,84,16,2031.96,441.17,1993.01,1.21
110,84,21,2024.75,721.86,1932.08,1.33
110,85,0,1527.07,405.95,1484.97,1.25
110,85,5,1506.88,308.05,1478.29,1.21
110,85,10,2860.53,530.16,2810.46,1.21
110,85,15,2653.81,564.3,2599.52,1.22
110,85,20,2325.46,520.39,2276.88,1.22
110,86,9,2636,642.48,2555.49,1.29
110,86,14,2386.2,462.24,2344.14,1.21
110,87,8,2325.67,395.9,2288.84,1.2
110,87,13,2298,380.83,2263.42,1.2
110,88,2,934.72,335.86,882.37,1.39
110,88,7,1276.56,320.4,1241.47,1.26
110,88,12,1647.66,446.13,1601.39,1.26
110,88,17,1619.08,485.71,1561.05,1.3
110,88,22,1189.29,429.39,1123.52,1.39
110,89,1,1308.46,341.67,1267.67,1.28
110,89,6,1464.21,293.13,1436.71,1.21
110,89,11,2517.34,541.28,2462.86,1.23
110,89,16,2352.2,518.13,2301.06,1.23
110,89,21,1903.13,393.25,1865.36,1.22
110,90,4,1813.64,380.54,1773.16,1.24
110,90,9,3666.69,669.6,3600.05,1.22
110,90,14,3260.41,615.53,3202.78,1.21
110,90,19,3300.43,604.58,3245.92,1.2
110,91,3,1349.64,222.34,1331.15,1.18
110,91,8,3435.78,877.82,3324.56,1.29
110,91,13,3171.27,651.98,3103.93,1.23
110,91,18,3526.69,1000.7,3405.69,1.29
110,91,23,1856.61,475.94,1801.26,1.27
110,93,6,1651.13,279.12,1628.73,1.18
110,93,11,2859,558.26,2808.7,1.2
110,93,16,2725.17,479.67,2687.23,1.18
110,93,21,2172.89,321.43,2150.75,1.15
110,94,0,1609.08,860.55,1476.83,1.44
110,94,5,1734.6,588.09,1655.74,1.34
110,94,10,2545.23,516.56,2494.07,1.22
110,94,15,2453.48,458.62,2413.93,1.2
110,94,20,2220.34,464.15,2175.39,1.22
110,95,4,1445.17,217.21,1429.85,1.15
110,95,9,3206.17,473.34,3170.92,1.16
110,95,14,2890.25,379.62,2865.83,1.14
110,95,19,3245.38,594.13,3195.09,1.19
110,96,8,1610.86,461.33,1546.3,1.33
110,96,13,1871.65,461.73,1820.36,1.26
110,96,18,2096.69,734.62,1980.5,1.39
110,96,23,1357.86,373.87,1307.48,1.32
110,97,2,602.62,280.51,551.73,1.49
110,97,7,950.68,288.66,913.33,1.32
110,97,12,1268.77,340.84,1229.76,1.28
110,97,17,1236.4,393.05,1186.51,1.32
110,97,22,885.4,379.01,825.35,1.43
110,98,1,506.19,269.27,458.53,1.51
110,98,6,525.16,199.45,494.62,1.4
110,98,11,925.32,269.5,890.96,1.31
110,98,16,858.79,307.55,817.07,1.35
110,98,21,770.81,339.81,711.74,1.47
110,99,0,973.33,131.65,963.64,1.16
110,99,5,1274.14,357.74,1219.48,1.35
110,99,10,1838.62,439.8,1789.72,1.26
110,99,15,1679.95,387.78,1638.71,1.25
110,99,20,1882,608.9,1800.31,1.33
169,1,6,3404.56,521.86,3367.15,1.16
169,1,11,4567.21,813.64,4496.87,1.19
169,1,16,5363.04,983.47,5277.56,1.19
169,1,21,4466.29,519.07,4434.82,1.13
169,2,10,4519.79,659.93,4470.94,1.16
169,2,15,4591.88,885.55,4505.77,1.22
169,2,20,4641.1,791.18,4577.01,1.18
169,3,9,4180.24,803.93,4096.17,1.23
169,3,14,4194.58,904.28,4104.67,1.23
169,3,19,4907.17,812.34,4841.77,1.18
169,4,3,1637.36,444.87,1586.09,1.28
169,4,8,2840.7,838.39,2717.67,1.35
169,4,13,2459.6,577.61,2396.86,1.25
169,4,18,3919.94,1186.44,3754.43,1.34
169,4,23,1865.53,446.08,1816.04,1.26
169,5,2,1353.73,477.98,1283.87,1.37
169,5,7,1849,600.89,1766.79,1.34
169,5,12,1979.46,656.02,1894.62,1.33
169,5,17,2434.06,827.1,2319.57,1.35
169,5,22,1561.65,382.37,1518.75,1.26
169,6,1,628.69,279.29,565.95,1.68
169,6,6,741.76,314.69,678.74,1.55
169,6,11,894.74,401.71,815.93,1.56
169,6,16,1074.47,508.27,968.05,1.62
169,6,21,894.54,411.57,802.77,1.68
169,7,0,1237.27,359.33,1190.25,1.32
169,7,5,1385.7,398.37,1337.1,1.3
169,7,10,1871.78,630.05,1773.24,1.39
169,7,15,1774.53,604.45,1686.69,1.37
169,7,20,1907.57,651.51,1808.23,1.39
169,8,4,1483.52,422.74,1427.95,1.32
169,8,9,2298.25,795.19,2175.76,1.39
169,8,14,1997.68,548.69,1929.31,1.3
169,8,19,2758.12,889.13,2631.1,1.36
169,9,3,1155.98,358.95,1106.7,1.34
169,9,8,2042.36,783.17,1903.57,1.46
169,9,13,1693.61,492.4,1630.34,1.31
169,9,18,2672.02,1020.46,2494.35,1.45
169,9,23,1364.38,422.8,1306.53,1.34
169,10,3,906.66,315.94,860.94,1.37
169,10,8,2173.46,914.62,1976.6,1.57
169,10,13,1608.13,447.82,1553.16,1.3
169,10,18,2410.67,775.1,2300.47,1.35
169,10,23,1117.09,387.77,1060.95,1.37
169,11,2,2346.86,255.48,2333.95,1.11
169,11,7,3752.28,1053.94,3614.6,1.31
169,11,12,4047.55,670.67,3992.74,1.18
169,11,17,5581.37,1357.81,5414.07,1.28
169,11,22,3335.87,728.51,3263.21,1.23
169,12,1,2627.67,298.52,2611,1.12
169,12,6,3196.22,430.78,3168.8,1.14
169,12,11,4942.22,613.64,4903.7,1.13
169,12,16,5444.53,965.74,5355.43,1.2
169,12,21,4248,809.11,4168.44,1.22
169,13,0,2822.57,490.1,2786.69,1.17
169,13,5,2797.08,388.98,2770.07,1.15
169,13,10,3900.68,789.15,3824.55,1.22
169,13,15,4371.21,797.81,4305.48,1.19
169,13,20,4437.39,943.5,4350.7,1.21
169,14,4,2123,449.44,2078.52,1.23
169,14,9,3374.18,1010.82,3227.16,1.35
169,14,14,3108.81,635.31,3046.74,1.22
169,14,19,4073.85,995.18,3953.54,1.28
169,15,3,2317.34,416.23,2281.54,1.19
169,15,8,3873.83,1133.45,3708.03,1.35
169,15,13,3426.07,690.83,3361.82,1.21
169,15,18,5128.66,1275.35,4970.34,1.29
169,15,23,2655.23,487.26,2612.45,1.2
169,16,2,2358.33,483.47,2314.28,1.21
169,16,7,3390.44,976.82,3263.36,1.31
169,16,12,3740.24,827.16,3666.96,1.21
169,16,17,5159.1,1292.79,4991.37,1.3
169,16,22,3193.73,688.88,3124.63,1.23
169,17,11,4386.27,487.6,4357.33,1.12
169,17,16,5420.89,862.05,5354.43,1.17
169,17,21,3978.73,635.75,3927.44,1.18
169,19,9,4492.47,763.37,4430.89,1.18
169,20,7,5823.9,1287.06,5678.59,1.25
169,22,0,2684.56,431.04,2649.45,1.18
169,22,5,2908.73,429.18,2877.01,1.16
169,22,10,4176.57,807.31,4100.11,1.21
169,22,15,4437.86,927.5,4347.81,1.22
169,22,20,4297.79,756.27,4235.09,1.18
169,23,9,5015.22,1373.47,4837.51,1.31
169,23,14,5025.94,919.17,4940.86,1.2
169,23,19,5554,889.64,5478.74,1.18
169,24,3,2772,476.54,2734.09,1.18
169,24,8,4457.33,1175.6,4298.65,1.31
169,24,13,3909.4,665.58,3854.32,1.18
169,24,18,5733.88,1284.88,5588.64,1.26
169,24,23,2967.37,452.99,2932.48,1.17
169,25,7,4183.69,1242.59,4011.97,1.33
169,25,12,4817.58,823.08,4747.23,1.19
169,25,17,6938.7,1073.45,6856.2,1.17
169,26,1,3102.8,436.1,3070.33,1.16
169,26,6,3377.34,606.08,3327.64,1.18
169,26,11,4869.82,785.27,4809.03,1.17
169,26,16,6125.25,1343.15,5983.81,1.24
169,26,21,4368.81,711.58,4312.13,1.18
169,27,5,2991.24,884.56,2890.74,1.28
169,27,10,4874.47,845.55,4803.64,1.19
169,27,15,5813.46,1300.84,5692.33,1.22
169,29,8,5389.06,1391.46,5183.97,1.34
169,29,13,5792.33,1563.75,5582.92,1.31
169,29,18,6060.14,1296.29,5923.67,1.24
169,29,23,3380.33,552.91,3334.89,1.18
169,30,6,3495.13,322.37,3480.59,1.1
169,30,11,5231.91,757.84,5173.28,1.17
169,30,16,6374.31,1271.85,6237.14,1.24
169,30,21,4618.3,881.92,4535.26,1.21
169,31,20,4859.83,810.75,4796.66,1.17
169,32,9,5836.7,1139.93,5723.68,1.22
169,33,8,5540.45,1407.3,5363.04,1.29
169,33,13,4119.2,523.74,4085.24,1.14
169,33,18,6884.88,1381.64,6740.64,1.23
169,34,7,5537.08,1188.17,5406.99,1.25
169,35,6,3678.13,318.43,3664.57,1.09
169,39,7,4524.45,1196.65,4372.16,1.3
169,39,12,4738.25,517.9,4710.42,1.11
169,39,17,7654,1497.27,7533.42,1.19
169,40,0,2504.63,551.22,2450.78,1.23
169,40,5,2704.71,658.63,2644.74,1.22
169,40,10,4703.16,948.45,4602.32,1.24
169,40,15,4914.94,803.8,4854.59,1.17
169,40,20,4743.5,974.96,4657.05,1.21
169,41,9,4695.24,1223.09,4539.84,1.3
169,41,14,4592.17,689.71,4541.48,1.16
169,41,19,5935.56,1693.25,5727.29,1.3
169,44,21,4568.71,511.74,4540.66,1.12
169,45,0,2281.82,440.22,2242.27,1.2
169,45,5,2264.09,409.75,2230.06,1.19
169,45,10,4199,912.48,4105.96,1.23
169,45,15,4335.04,844.22,4262.41,1.2
169,45,20,4241,814.32,4168.56,1.2
169,46,4,2850.44,515.18,2805.94,1.19
169,46,9,4311.13,1123.43,4173.06,1.29
169,46,14,4253.06,727.8,4188.94,1.19
169,46,19,4635.92,932.78,4542.77,1.22
169,47,3,2587.92,593.44,2535.3,1.21
169,47,8,4646.34,1454.45,4423.27,1.37
169,47,13,4445.15,976.99,4355.16,1.22
169,47,18,6354.45,1284.87,6216.78,1.24
169,47,23,2846.5,443.42,2813.08,1.16
169,48,2,2332.27,590.94,2267.98,1.26
169,48,7,3530.77,929.02,3412.14,1.3
169,48,12,4279.45,963.33,4049.85,1.52
169,48,17,5364.97,1403.84,5175.53,1.31
169,48,22,2956.89,531.58,2914.44,1.18
169,49,1,2548,431.93,2508.7,1.2
169,49,6,2659.82,518.96,2615.25,1.2
169,49,11,4669.97,849.67,4594.07,1.2
169,49,16,5541.16,1273.72,5407.45,1.24
169,49,21,3742.68,688.02,3682.5,1.2
169,50,4,2666.67,794.75,2560.95,1.32
169,50,9,4661.06,1173.46,4514.41,1.29
169,50,14,4534.98,1016.35,4368,1.39
169,50,19,5507.89,1263.77,5374.14,1.24
169,51,8,4318.22,1648.68,4065.48,1.39
169,51,18,6197.9,1297.81,6052.68,1.25
169,51,23,2739.88,473.03,2696.84,1.2
169,52,2,2408.56,685,2332.92,1.27
169,52,7,3640.95,1010.49,3510.5,1.31
169,52,12,3922.62,686.38,3863.85,1.19
169,52,17,5459.44,1372.3,5289.98,1.29
169,52,22,3264.75,721.74,3190.82,1.24
169,53,1,2244.26,306.39,2224.01,1.14
169,53,6,2895.93,590.9,2841.23,1.21
169,53,11,3912.42,650.14,3861.54,1.17
169,53,16,4918.15,1271.63,4756.6,1.3
169,53,21,3651.88,707.41,3583.89,1.22
169,54,0,2394.68,526.11,2347.03,1.21
169,54,5,2456.78,441.92,2419.22,1.19
169,54,10,3646.85,844.53,3522.29,1.39
169,54,15,3933.31,843.58,3850.9,1.23
169,54,20,3896.66,866.2,3808.37,1.24
169,55,4,2230.18,300.48,2210.76,1.14
169,55,9,3604.29,1078.06,3460.5,1.32
169,55,14,3490.41,607.82,3440.65,1.18
169,55,19,4405.62,1101.13,4269.72,1.29
169,56,8,4500.13,1149.02,4367.14,1.27
169,56,13,3464.63,679.41,3399.4,1.22
169,56,18,5867.5,1058.59,5770.25,1.2
169,56,23,2835.5,444.09,2802.22,1.16
169,57,2,2378.17,394.26,2344.52,1.19
169,57,7,3739.38,684.6,3672.63,1.21
169,57,12,4228.71,562.21,4188.49,1.15
169,57,17,5876.89,1490.73,5682.38,1.3
169,57,22,3086.23,384.03,3063.35,1.13
169,58,1,2495.63,394.47,2464.5,1.17
169,58,6,2981.68,677.62,2915.59,1.23
169,58,11,3950.82,700.8,3891.93,1.19
169,58,16,4937.64,1152.59,4812.53,1.25
169,58,21,3595.1,606.25,3545.4,1.18
169,59,10,3892.87,713.63,3829.13,1.2
169,59,15,4409.89,724.36,4354.66,1.17
169,59,20,4257.7,531.85,4222.03,1.14
169,61,7,3192.29,483.3,3154.1,1.17
169,61,12,3694.71,620.49,3639.5,1.19
169,61,17,5621.08,1315.42,5458,1.28
169,61,22,3327.04,611.66,3273.32,1.2
169,62,11,4003.67,942,3914.67,1.22
169,64,9,3429.6,1156.18,3237.68,1.41
169,64,14,3456.78,736.51,3385.37,1.22
169,64,19,4213.63,705.95,4157.03,1.18
169,65,13,3709.56,900.84,3608.56,1.26
169,65,18,4833.25,438.59,4813.57,1.09
169,66,2,1773.71,311.02,1744.68,1.2
169,66,7,3644.97,1142.68,3482.79,1.35
169,66,12,3550.28,722.86,3483.41,1.21
169,66,17,4505,1145.88,4373.64,1.27
169,66,22,2785.39,724.38,2709.81,1.25
169,67,1,2109.11,428.53,2070.72,1.21
169,67,6,2482.34,523.54,2432.22,1.22
169,67,11,3358.54,657,3297.65,1.21
169,67,16,4274,1073.16,4143.77,1.28
169,67,21,3223.7,688.32,3152.38,1.24
169,68,0,2017.49,473.97,1970.38,1.24
169,68,5,2115.08,420.33,2075.7,1.21
169,68,10,3049.19,721.93,2970.82,1.25
169,68,15,3263.18,696.29,3191.99,1.23
169,68,20,3404.34,825.84,3314.04,1.26
169,69,4,1787.6,439.44,1737.87,1.26
169,69,9,2733.98,829.37,2616.92,1.34
169,69,14,2570.65,582.44,2507.98,1.25
169,69,19,3495.32,929.88,3377.62,1.3
169,70,7,3127.54,977.75,2997.95,1.33
169,70,12,3319.37,761.36,3243.86,1.23
169,70,17,4314.16,1121.85,4168.82,1.3
169,70,22,2683.74,545.21,2630.9,1.22
169,71,1,1899.98,422.07,1859.24,1.23
169,71,6,2260.01,501.96,2209.53,1.23
169,71,11,3008.31,659.78,2940.8,1.24
169,71,16,3782.11,945.5,3666.64,1.29
169,71,21,2909.87,647.22,2840.85,1.24
169,73,9,3931.5,731.11,3862.93,1.21
